"""GeneID"",""baseMean"",""log2FoldChange"",""lfcSE"",""pvalue"",""padj"""
jg24967.t1,2653.3467452983,0.364370669177366,0.129321965448417,0.00452030284847006,0.0147897738724026
jg2538.t1,449.370992917598,0.3645209740178,0.719098189763591,NA,NA
jg29748.t1,867.676816622069,0.364594981370005,0.243650983506705,0.123487006958066,0.22651547076836
jg22457.t1,1259.18798108198,0.364642755205243,0.203611362931303,0.067776345704304,0.141709677976167
jg3488.t1,1918.08019871392,0.36464868250641,0.204057680137024,0.068179265374764,0.142396143132996
jg15034.t1,1507.66362281228,0.364770645200097,0.233541674887202,0.108916111994377,0.205271598118944
jg19857.t1,769.453868976615,0.364860349774913,0.310887022872714,0.216943955760937,0.347615386498805
jg24348.t1,71.9712526403078,0.364868997264751,0.455873895736436,0.372526053758987,0.51797620295393
jg4233.t1,2510.65021611289,0.364885461720316,0.488804084479275,0.397469734087601,0.542567505430093
jg26121.t1,5362.03119494219,0.365015829577161,0.0978214507990288,0.000174784218414134,0.000863128965442132
jg3474.t1,835.823597178725,0.365030817423764,0.15010983238094,0.0139157944021069,0.0385372884535375
jg17714.t1,4.15109655434492,0.365103421690208,0.94221839869958,0.43388407300762,0.577973796331729
jg27125.t1,23.7513445534652,0.365164442246142,0.981722443277867,0.404151485020785,0.548836336516558
jg11408.t1,11.5909409202228,0.365198101466118,0.830825841831655,0.482356390337674,0.622165427883065
jg14720.t1,14.2255748004888,0.36522493365075,0.771982967418417,0.487880055803239,0.627171093151274
jg15389.t1,10265.9453270573,0.365235330371901,0.199367776616837,0.0623048076335402,0.132692000309694
jg28721.t1,3657.8517698684,0.365246588882784,0.0908733719404334,5.46953359279185e-05,0.000306225431812312
jg1843.t1,198.698248607934,0.365325650655681,0.721865512104534,NA,NA
jg23897.t1,575.570950588718,0.3654298851235,0.230177166490327,0.10342666557532,0.197197328944034
jg22131.t1,358.002588622514,0.365663038996136,0.159339926981185,0.0202212137770906,0.0527774489848454
jg14442.t1,322.114931122453,0.365674226162524,0.289482338175259,0.187696930678113,0.311744094498004
jg13963.t1,726.159256390686,0.365811483715994,0.419977602460561,0.340761934708549,0.485504364777825
jg8864.t1,3198.18139093376,0.365880496691351,0.136916601357354,0.00702669032482893,0.0215913497940011
jg25804.t1,3890.44757263277,0.366023757238085,0.197993954175429,0.0596853408435382,0.128269063228509
jg7587.t1,2.89561940004824,0.366040345566615,1.03934236607412,0.315705366437732,0.458914861724755
jg3939.t1,7.76920682310326,0.366195201966783,0.787730865637883,0.485814048073667,0.625245103809288
jg3104.t1,4847.56802463557,0.366202103616122,0.113719385987387,0.00120551293040007,0.00473994043164168
jg28508.t1,2.41055732362328,0.366218375403011,0.96407491246342,0.422840431988749,0.567194530274156
jg8346.t1,7121.88310238031,0.366333048898881,0.162965531068423,0.0231317667341673,0.0590565378763779
jg20030.t1,13227.3590383306,0.366395630701151,0.140176292516219,0.00829938100445052,0.0248825002009872
jg15841.t1,497.991449263369,0.366408286008454,0.246485782730339,0.125946614404337,0.22998108824139
jg8422.t1,1828.00844878053,0.366614792727601,0.212138421440943,0.0773965395778668,0.157533071813001
jg11600.t1,1.42981001906155,0.366622697846532,1.10397185332248,0.201061724206215,0.328247193948703
jg24340.t1,3211.10946161875,0.366764441908886,0.135513425922099,0.00633904833334738,0.0197862893143358
jg29919.t1,20.8543472283481,0.366875875636518,0.776496173172793,0.488063644514759,0.627350764073921
jg20990.t1,4126.34368733563,0.367001496823431,0.110817086744867,0.000864377797466666,0.00354771575359312
jg19227.t1,3239.57063385036,0.367032341899444,0.21306012169773,0.0781566910787996,0.158764269525945
jg4846.t1,3915.49467476796,0.367053860250585,0.146792577463086,0.0115126470508936,0.032831684298923
jg25208.t1,1.60200880772496,0.367088721461544,1.03616458261865,0.333184420895246,0.477472119952496
jg12986.t1,29360.6854877923,0.367168467292687,0.140208524653953,0.0079817361413064,0.0240916159812234
jg2721.t1,199.47344871014,0.367205013085803,0.380362585012881,0.298600021671355,0.440787575814304
jg24648.t1,3393.75029479075,0.367427726611447,0.0805789037073769,4.79559880342382e-06,3.40460165979744e-05
jg251.t1,30.6858494054131,0.367589741180319,0.553843536634541,0.433595984488559,0.57767066343476
jg29469.t1,47258.3962692356,0.36768685949294,0.227610223196597,0.0976878486615014,0.188693608290278
jg21228.t1,13.8780588115985,0.367845666640859,0.655723839069348,0.471404004846776,0.612202996633233
jg5502.t1,1288.86884193592,0.36792031297465,0.300944544320895,0.201256495984463,0.328490251569214
jg15172.t1,29.0977467534488,0.368030817245892,0.826943190009928,0.482969656678602,0.622795873504337
jg30577.t1,1473.53646154654,0.368261248225842,0.234244431893929,0.106516261158367,0.201664589663848
jg8838.t1,2.63410188974332,0.368325004999727,0.977927819962588,0.396762674872852,0.541886515310032
jg14897.t1,849.568453111997,0.368349485323931,0.224534602960878,0.0926971669857425,0.181254202358518
jg6396.t1,1645.16663840786,0.368402000781174,0.351223581806202,0.265325013116687,0.403453264116684
jg24559.t1,1029.47747948562,0.368414967974768,0.200331412575528,0.0607764686981935,0.130056192209767
jg32046.t1,1.58255481586455,0.368430875648467,1.10643435148898,0.185236194294796,0.308892412058741
jg15364.t1,9040.932415452,0.36861374935268,0.1979535641227,0.0570394504242358,0.123387242712808
jg6530.t1,18.635590194337,0.368661181303464,0.722808756002567,0.482204739549536,0.62205389064124
jg21457.t1,506.330931657229,0.368743232816447,0.179583289325223,0.037148288198884,0.0872843143277919
jg30430.t1,2.06801644660843,0.368752072089167,1.03799411003739,0.29454432004424,0.436018806698978
jg29543.t1,418.685627042285,0.368841753763213,0.55435924501687,0.432018689014544,0.576131632026795
jg9248.t1,1668.20004313318,0.368922125609652,0.228513654720403,0.0978423324754319,0.18894055867246
jg32973.t1,363.772397552707,0.368993090587541,0.259911478305426,0.142302886357921,0.252927943522255
jg28746.t1,4483.2781395343,0.369141367436008,0.17074068686001,0.0283031344270727,0.0697401778208798
jg12307.t1,7.71008765867879,0.369181811188977,1.11937931752452,0.0445744564644495,0.10110558801316
jg30743.t1,800.797031758322,0.369253533516593,0.18303374960543,0.0403250567253765,0.0933446946188296
jg30014.t1,5176.91183736216,0.369332371087118,0.202898994972479,0.0635657535124369,0.134785947905509
jg9497.t1,819.234154197429,0.369383733154775,0.325098960934155,0.228291362297655,0.360750498664742
jg12199.t1,39.6755553204466,0.36944576310064,0.483170154822178,0.386694644908418,0.531890904737597
jg13183.t1,5307.29675783141,0.369505198015953,0.131526131227787,0.00463074657648995,0.0150907735008036
jg27896.t1,1.59984047322558,0.36953384383946,1.10711254855818,0.183180957685201,0.306428907480877
jg21389.t1,57.0392446086866,0.369553900827582,0.815014689546056,0.483408244498145,0.623165954779434
jg28461.t1,831.171314848816,0.369627907607223,0.351650654532701,0.263702751059734,0.401699147070775
jg10963.t1,2014.84983426074,0.369700064154461,0.0904369781237358,4.08988604381564e-05,0.000237047808110384
jg29062.t1,4591.25258405141,0.369737395292164,0.105572886859575,0.000430513209382699,0.00192270382327959
jg29716.t1,844.642051940435,0.369756103532795,0.301062464098648,0.1980492153869,0.324632460628165
jg21321.t1,1882.47196011972,0.36977475149687,0.583522233975706,0.447700805409914,0.59105533958879
jg14392.t1,1.47287098237613,0.369784316988996,1.1059055440123,0.195084766779104,0.321070704283457
jg21550.t1,1.74002963680415,0.369847554111257,1.04443700585352,0.315552450440559,0.458810570841666
jg12312.t1,1.90230495707306,0.3701695703292,0.980837604915431,0.402449968646691,0.54727843753465
jg15227.t1,15.5085587005491,0.37018383503842,0.630459324465551,0.462650696765328,0.604564590834963
jg18915.t1,508.324689205237,0.370198290150875,0.342449103850478,0.251565399662844,0.387581818938149
jg33658.t1,4678.8380678794,0.370207909463816,0.266786274183614,0.146046154888202,0.258186464057856
jg15276.t1,1065.40277880635,0.370218988427882,0.189044222332651,0.0463347256476363,0.104206728830659
jg4427.t1,892.379017714077,0.37024537157161,0.211487531595359,0.0736845703612564,0.151415733502354
jg8793.t1,1088.60260892824,0.370648926604464,0.125021698367886,0.0028182690347875,0.00986824984762573
jg11319.t1,52.9665101323074,0.370648998649225,0.68229347382183,0.475179033611176,0.615307174002563
jg4040.t1,1843.74064054573,0.370712562126123,0.120476895337376,0.00195684628375879,0.00719974592605777
jg13743.t1,1520.65725100804,0.370871462934992,0.167832943033516,0.0251235386196259,0.0633219329011557
jg8776.t1,10.3074276759024,0.371015047863162,0.674681049394423,0.471183202919414,0.612027286031332
jg26709.t1,4041.68011399028,0.37105247903047,0.147190590926719,0.0108387833242036,0.0312177893711496
jg2504.t1,6740.94676550908,0.371111796234263,0.185167629979485,0.0416534658409215,0.0958776456272422
jg22483.t1,114.33835652594,0.371191696290795,0.486648629636052,0.387969756503775,0.533337337632807
jg23140.t1,132.604340387199,0.371329913184967,0.436593013796258,0.347276924978942,0.492464212248424
jg22263.t1,1.32787723706508,0.371391037288505,1.10504187438545,0.209204317211008,0.338108941656445
jg9447.t1,1.32787723706508,0.371391037288505,1.10504187438545,0.209204317211008,0.338108941656445
jg29215.t1,2995.0736012438,0.371399382453162,0.160303535380093,0.0190077112635857,0.0501085341035803
jg32257.t1,461.237516179208,0.371592943832188,0.570932297106219,0.438250136773466,0.581894728069833
jg30631.t1,6.64763573918434,0.371640527326164,0.77800126051443,0.479414609175242,0.619454665289827
jg31541.t1,219.439581604477,0.371697464388139,0.242868645108959,0.11519212031695,0.214446085105
jg15675.t1,1886.50453832636,0.371980407772083,0.23357251082444,0.102023995915598,0.195094573636239
jg22226.t1,695.744798339309,0.372003610259413,0.520017497156087,0.411435811909837,0.556063991043789
jg33732.t1,92.7942035272258,0.37213605342671,0.45333648095623,0.360968953801733,0.506556049857924
jg118.t1,179.794406320474,0.372142995151905,0.310417526363495,0.208451157544722,0.337177195798004
jg28048.t1,6941.37592232905,0.372164442041121,0.188119585091975,0.0432419222826391,0.0987007907203861
jg16888.t1,1.36468830965442,0.372197608119114,1.10604239822765,0.203966994890283,0.331628790329279
jg12575.t1,200.801202073796,0.372203967538921,0.758859851172347,0.484079017368154,0.623797219734686
jg25338.t1,1635.5131420794,0.372277701947445,0.228300856778286,0.0945103291195635,0.183932826492071
jg5345.t1,106.618402777743,0.372636742274565,0.487881591153669,0.386857881355994,0.532063044249623
jg9349.t1,69.366384575825,0.372652229043279,0.489309589826022,0.386353653255098,0.53157509851033
jg33818.t1,1558.29196298189,0.372664966517563,0.157374807918744,0.0165857177793459,0.0446569749349476
jg9747.t1,393.387961995202,0.372815626315516,0.297503120047306,0.190526846752428,0.315400362870925
jg31410.t1,1856.14853660932,0.372881760723361,0.116089903739808,0.00122981539504,0.00482093022874936
jg5066.t1,2968.92645814438,0.372905432894605,0.209427862671512,0.0695397286317218,0.144541670430741
jg10882.t1,810.636708768236,0.37292102562944,0.448382735203766,0.355719019318989,0.501153715550918
jg30428.t1,13.5268167901867,0.372934945728098,0.842033812135611,0.474118398563609,0.61436268952178
jg3186.t1,4744.49248139518,0.372982204229118,0.205815808124581,0.0649775474793447,0.137149807550947
jg15897.t1,12570.7910954498,0.373033306778877,0.155108298591369,0.0152444834700019,0.0416210594748827
jg18377.t1,2235.19589519713,0.373055257223791,0.119253904918418,0.00163486956559079,0.00616338490641299
jg22325.t1,10588.7419166343,0.373056158875912,0.213047706467453,0.072607693607584,0.149625988439063
jg31314.t1,11094.8691780905,0.373101655946832,0.199089831748627,0.0557837077194992,0.121275559561481
jg33414.t1,3284.898106662,0.373116211227092,0.217963970618694,0.0799711469630005,0.161464909374842
jg19003.t1,2687.00131373236,0.373360311010618,0.165790989796958,0.0226765514181051,0.0581110731408918
jg1583.t1,215.067018872315,0.373422225227972,0.23439314351487,0.101408101403553,0.194215167851942
jg11029.t1,397.326445055697,0.37349718821346,0.400719539098086,0.311968914847341,0.455079171077495
jg1834.t1,3.68734831707775,0.373575226748867,1.09404348729688,0.179927705425839,0.302396135049941
jg3644.t1,2229.08249929488,0.373637012149228,0.172053670282637,0.027746394793016,0.0686692692292881
jg32780.t1,608.735610445924,0.373770768063505,0.275258602940965,0.158856133312317,0.275374996004011
jg25703.t1,3567.08145159053,0.373896230540841,0.345707189086513,0.253082809364103,0.389312147300972
jg14479.t1,1527.21592704647,0.374032274262786,0.370909999909665,0.279012067858399,0.418957076091969
jg20630.t1,8.9239323456437,0.374120491851818,0.830057151346164,0.473815818417335,0.614165173295538
jg18748.t1,11386.7353449249,0.374181879068983,0.172728920984782,0.0278516747921875,0.0688881438018238
jg3364.t1,1105.46175262735,0.37418664712658,0.178085754220159,0.0329047289919244,0.0789032074472078
jg7504.t1,298.256880946357,0.374238899804748,0.342737411107528,0.245692373089019,0.380910982579857
jg18856.t1,15.1316274129067,0.374275729844175,0.667060072362068,0.468339950374883,0.609562389853502
jg7274.t1,2049.4463013086,0.374316440509167,0.154284961602592,0.0141376863153023,0.0390706187529026
jg11372.t1,3082.915437275,0.374340130288764,0.154298067315364,0.014138400422563,0.0390706187529026
jg14373.t1,568.898431750637,0.374494131639496,0.546002049127702,0.423260948751181,0.567572474927118
jg5679.t1,116.73475722838,0.374545154006067,0.73253018956637,0.479433548011,0.619454665289827
jg14190.t1,591.775181942265,0.374647456230783,0.289302875149109,0.17708397956754,0.299095593615963
jg10851.t1,2454.82414692916,0.374695295204438,0.106053302173027,0.000376731494521787,0.00171351487706875
jg31101.t1,6147.37800394806,0.374727976599092,0.181368043974185,0.0358547937008183,0.0848284955579103
jg8826.t1,7000.9868210427,0.374750288068555,0.223699920000843,0.0862109960238441,0.171438939898698
jg6031.t1,1337.75200582064,0.374888435902515,0.154310895310024,0.0139906924319593,0.0387147487882342
jg17033.t1,3830.45895065236,0.374908257617689,0.144436308113253,0.00879059008858474,0.0261308321653196
jg5256.t1,2141.83049975673,0.37497023416797,0.298658496664188,0.186106310267007,0.309879630432466
jg28989.t1,3218.99697069831,0.375035590407138,0.294828747111333,0.180745155064317,0.303364516079578
jg31841.t1,4645.78861769713,0.375035969596369,0.294808150078004,0.185822628848619,0.309527809017026
jg30606.t1,22174.1393904895,0.375049478315273,0.525691149491982,0.413976692029524,0.558470629767685
jg26285.t1,1783.0392089226,0.375112956509523,0.0785322745618072,1.66717644873876e-06,1.29047299487126e-05
jg23568.t1,146.269999032771,0.375154969980787,0.313827766799562,0.208932407215705,0.337783889520048
jg4677.t1,411.234410342894,0.375157226500467,0.161314766657484,0.0185212204556141,0.0489793649288948
jg29910.t1,1638.9789571605,0.375168064039823,0.156618949205804,0.0153514417825121,0.041845247631082
jg29867.t1,75.978010525803,0.375257166189547,0.581901885062684,0.436629065180428,0.580415218638099
jg18981.t1,1625.54792102118,0.375284808358132,0.214314799769793,0.0737336557205923,0.151455603332938
jg31805.t1,2053.4036488757,0.375292767178045,0.203887234592809,0.0604286679234346,0.129524900432982
jg9406.t1,1176.18242100742,0.375363955563301,0.430831161239559,0.342549650184635,0.487348153246532
jg27758.t1,1032.09119867067,0.375391795585719,0.517915570675376,0.401255094336715,0.54601662758656
jg23009.t1,2406.05642547457,0.37542457588807,0.280072324626537,0.163745087158266,0.281870338214122
jg29668.t1,683.055135255156,0.375450452255022,0.234725462879519,0.100331970244341,0.192540547723591
jg3842.t1,3244.7079414359,0.375467527929562,0.128250798025937,0.00317318314839455,0.0109213342835476
jg3782.t1,3291.51421588404,0.375484466639921,0.160444828154745,0.0178314107174848,0.0474664328433456
jg9242.t1,1436.28965357459,0.375488128106748,0.107605644258898,0.000449223699776234,0.00199506328090478
jg3277.t1,86519.7116883054,0.375547771057553,0.136285632001947,0.00476335394718495,0.015461325271035
jg4424.t1,1918.20569473435,0.375550627415048,0.111389840412825,0.000697579141878503,0.00293981248016858
jg19792.t1,2.05750570253222,0.375622449334844,1.04063275663041,0.293507509024122,0.434884444130545
jg26029.t1,163.313544095164,0.375779864898403,0.415629273847195,0.322512205413898,0.466066192167301
jg23954.t1,468.201548447082,0.375780682701085,0.223160452730083,0.0845023297132453,0.168592481663274
jg5552.t1,1889.57029960172,0.375784784410118,0.245228064994886,0.113690208586927,0.212312682772039
jg28904.t1,2855.8571494906,0.375941448774143,0.213765115771756,0.0721959141733828,0.148884573221859
jg4774.t1,1074.92029380999,0.375988228230933,0.276940621258805,0.157926412871731,0.274194958058541
jg23056.t1,7029.39587893827,0.376000385673224,0.117746256143116,0.00131902776866985,0.00512363209267218
jg22318.t1,1711.81648135468,0.376071552207562,0.146749822017205,0.00966595081416162,0.0283415774409704
jg22334.t1,3256.24351665868,0.376158626177956,0.177413981638873,0.0312488290425922,0.075528994863034
jg25436.t1,8442.71045465417,0.376211265540159,0.181324274429394,0.0331251193360694,0.0793340373760217
jg7301.t1,24301.5652697782,0.37633919671069,0.154689365068715,0.0141246156035384,0.0390438302723027
jg21797.t1,648.542296156776,0.376387984198411,0.191249453162474,0.0448437222529031,0.101603660326432
jg8180.t1,236.512992406137,0.376415146771794,0.843154542580511,NA,NA
jg32617.t1,27.9606637005974,0.376426267866081,0.592026122970323,0.438209080473458,0.581867198076152
jg26758.t1,4673.6218579001,0.376514907968232,0.223554215927245,0.0845141270184323,0.168604270122057
jg20793.t1,839.516032216431,0.376563850922637,0.148563878360649,0.0104625268619241,0.0303262876200253
jg15310.t1,11481.2290683608,0.376772385452692,0.177517874401459,0.0304474398170323,0.073901681344589
jg24777.t1,23059.8022338302,0.376893881712128,0.127762195070987,0.0031084214977378,0.0107229306413528
jg25237.t1,5642.3995427702,0.37692320218201,0.137742404020549,0.00576164051629491,0.0182257588246573
jg26885.t1,1.4243119048234,0.377087489423943,1.10900350118672,0.195377299078866,0.321412420898724
jg17727.t1,23290.6999478171,0.377104660688925,0.245199831180144,0.100506697980926,0.192791579806757
jg2456.t1,283.611921013594,0.377166908258427,0.261152718191313,0.134932980474341,0.242981201065493
jg13625.t1,532.609506834837,0.377452295390932,0.899709767550291,0.456106239469168,0.59893752744823
jg5585.t1,1783.04665486043,0.377475378311644,0.184262185885048,0.0373359572632538,0.0876807027855546
jg16705.t1,4.033012200002,0.377565899091145,0.886229066221725,0.45044965462902,0.593797169030299
jg11105.t1,1483.78143650059,0.377712904647318,0.1832542995318,0.0363654143476602,0.085845044406151
jg16135.t1,87.4131819384932,0.377825140262145,0.385238072027373,0.289388856006392,0.430206735471185
jg24344.t1,1607.67787650189,0.377923808344496,0.344828159622159,0.246511963924472,0.381850819686512
jg15821.t1,5.19741718955609,0.378045497248649,0.981687758204996,0.391870226927526,0.536808609643947
jg10853.t1,4882.06564355847,0.378098567094878,0.130009135264231,0.003461422504862,0.0117384163400697
jg2261.t1,224.556616826545,0.378130096043028,0.383957362561866,0.287789232674473,0.428610819904622
jg24786.t1,1183.75509773046,0.378178590751594,0.197260600836956,0.0507917887578339,0.112342255366111
jg12020.t1,6417.3793714161,0.37833117749239,0.546450218411869,NA,NA
jg9645.t1,21850.4961111815,0.378347254404532,0.0973843899391897,9.54670493813548e-05,0.000502557925700855
jg30281.t1,1874.4161864608,0.378408981412224,0.298150336765366,0.185656505229358,0.309305077256311
jg10855.t1,2085.32443959486,0.378435691653085,0.254589807650576,0.118809816971825,0.219766307871135
jg28162.t1,1294.8249911666,0.378460968877999,0.224087324343238,0.0839051068200629,0.167704783139409
jg16548.t1,236.810919575115,0.378500140856357,0.175240372537628,0.028320006315358,0.0697692669782594
jg19297.t1,6137.66784723166,0.378513837407285,0.261434347883136,0.127520615685923,0.232277515638357
jg22045.t1,1398.57707724081,0.378601105968222,0.116511479871729,0.00108502881347972,0.0043256119447997
jg4249.t1,20.295974910327,0.378633294530562,0.652929187979161,0.45818981424639,0.600709316429444
jg22316.t1,8521.43575441423,0.378648595340207,0.163803339887929,0.0192437252711059,0.050651437944687
jg15770.t1,1849.07505552162,0.378707988328588,0.192328431838649,0.0450011066453297,0.10191992449526
jg17335.t1,1394.88809018769,0.378716363950371,0.0979416382306343,0.000102874190289652,0.000537400805760505
jg8732.t1,3414.80825209292,0.378760665668708,0.123744492327125,0.00205414957575285,0.00750862246254268
jg2507.t1,263.381404084875,0.378765393668411,0.404174641861189,0.306907765689307,0.449482513924104
jg32659.t1,2664.53729222049,0.378766633687615,0.0972629890628061,9.13647909659501e-05,0.000483630374364408
jg31193.t1,1743.49155436208,0.378838283566706,0.166637330089849,0.0212156595380039,0.0549433898792466
jg5355.t1,2467.11662320001,0.378885253315865,0.138326040320532,0.0057046835642335,0.0180661984084873
jg17507.t1,504.360443949175,0.378931644506672,0.174612850278808,0.0275650156825862,0.0683169937426806
jg8160.t1,7071.65566175549,0.379061608081805,0.123825378890914,0.00200987710196196,0.0073674050932499
jg20099.t1,6254.69571145679,0.379065032428088,0.196856456443058,0.0459867562687302,0.103619485754803
jg25633.t1,1469.94117711585,0.379107655701736,0.256507766423504,0.126025291621431,0.230110079057765
jg16848.t1,1385.13202018853,0.37914054179242,0.115802026256176,0.000991814641248775,0.00400474359162811
jg7242.t1,76.3970182189285,0.379177491853768,0.705885735379257,0.470442135242831,0.611425293521232
jg1332.t1,4.79405649515669,0.379316227490324,0.967414961984189,0.404676640245842,0.549288971438274
jg30554.t1,4031.93589404181,0.379407261005318,0.281097036100225,0.150069380165678,0.263735974275945
jg26542.t1,1268.65856744832,0.379608538156959,0.358693956749843,0.259786653736939,0.397469641480315
jg5079.t1,168.174014511984,0.379740529780603,0.266345011878409,0.139454827804389,0.249139846088325
jg9549.t1,1421.82369818799,0.379759384016526,0.144406646997557,0.00790070283665677,0.0238772349186359
jg9755.t1,878.780341253714,0.37982813860395,0.235037924884905,0.0968808163719996,0.187488444363845
jg23828.t1,38261.8830294348,0.380339714844812,0.367316980994124,0.286529401056162,0.42713124439215
jg27551.t1,1419.27741446566,0.380406987919592,0.219224941248898,0.0757024796950927,0.154689794364109
jg21515.t1,743.408218901355,0.38044352970658,0.233441507756937,0.0940834898823858,0.183338901675115
jg16696.t1,302.403174971631,0.380492500536887,0.485940409262606,0.374582124109304,0.519749715410593
jg9932.t1,3.0960638073088,0.380501095114343,0.930497258009614,0.426405581507784,0.570746791161277
jg2686.t1,28.7689803233917,0.380581580910424,0.779385002909461,0.472968930601639,0.61353961675363
jg29667.t1,1649.67960796954,0.380582921917759,0.131338750280434,0.00349353748643237,0.0118361099646825
jg3127.t1,565.671994231549,0.380677054607717,0.166781115241052,0.0206868315086174,0.0537872647797615
jg12216.t1,2.36281448171838,0.380852729205559,0.995553781284346,0.373292152390617,0.518627594827928
jg18864.t1,15325.2955180761,0.380858516766973,0.232318142581906,0.0924497104567054,0.180893877523159
jg22480.t1,5693.87732510929,0.381181492866494,0.110773024242214,0.000534830478605701,0.00232512393917984
jg17944.t1,4.41882930506815,0.381192252534071,0.895520779412051,0.446534904262744,0.589967577816016
jg11969.t1,1730.48344116926,0.381194017279058,0.394522876483154,0.296602943536965,0.438336713087147
jg2751.t1,6397.00367419549,0.381395667883353,0.192008234275332,0.0411833440632969,0.0949711265480281
jg1737.t1,349.892653220105,0.381716048972374,0.322302858796349,0.21241338964893,0.341963462042629
jg20096.t1,275.856220284416,0.381723717824164,0.232735005377127,0.0919437718019746,0.180113168735231
jg9039.t1,331.795854168511,0.381767549616167,0.157474422746258,0.014241665481165,0.0392915172534897
jg21129.t1,1526.96883062143,0.381802669817097,0.259696783592234,0.1285734033247,0.233734202158274
jg18506.t1,19.2967769502208,0.381836263495281,0.653637672157066,0.453386616721844,0.596542696106789
jg4002.t1,182.715384757588,0.381880453289782,0.2935665238015,0.174742682358359,0.296171934013173
jg22787.t1,8374.08231639227,0.382038126612355,0.19950589636866,0.0506436191319282,0.112049154082789
jg29969.t1,2559.37465097463,0.38211339103746,0.121201913619037,0.00147133359334655,0.00563122890585464
jg30006.t1,8300.67629224001,0.38214125749911,0.24993654353447,0.114613341421875,0.213659332366587
jg22504.t1,358.979692352503,0.382182396344966,0.221810596826951,0.0774416505173693,0.157602483304664
jg28665.t1,223.175444261648,0.382277665730674,0.196664815086263,0.04778364843724,0.106877698777834
jg15720.t1,228.549175767277,0.382296305169952,0.236139419996499,0.0963972770499168,0.186817844625235
jg31877.t1,1678.25690813149,0.382408244793692,0.084169613761802,5.16598180375076e-06,3.63689183685743e-05
jg8703.t1,1180.00018015212,0.382698063669586,0.209506115990169,0.0620240364490582,0.132231735786257
jg23831.t1,80751.5504659527,0.382846266577322,0.400936511862742,0.310805700250464,0.453937401018736
jg7507.t1,4461.571925077,0.382893831355336,0.13291339261358,0.00369560878144792,0.0124134996046946
jg13945.t1,48.8092389744411,0.383177502555554,0.866826944728471,NA,NA
jg9368.t1,2423.86745302449,0.383353719287056,0.291885817399088,0.164953607087793,0.283456468499442
jg28634.t1,16.0696127467323,0.383479382734814,0.825596305791561,0.466650198638364,0.608174624670366
jg24610.t1,72.7999484880502,0.383479763490693,0.434000897780356,0.329434228162397,0.473420961060688
jg32449.t1,2035.93706978861,0.383571472330443,0.301279533715623,0.179655046976623,0.302137051690729
jg5548.t1,52530.1414321563,0.383661477824328,0.208505996546747,0.0603904698576463,0.129462408877218
jg30578.t1,1.48464534611251,0.383681663790491,1.11271522540901,0.186781228006129,0.310744922735124
jg5610.t1,1.51594512507721,0.383864918410443,1.11329656452107,0.183201238991099,0.306444930466386
jg16916.t1,624.487197580993,0.384037343333869,0.306694060769476,0.189301227642748,0.313850449282674
jg9071.t1,658.832095073567,0.384050255660051,0.22132336346276,0.0756368911223274,0.15459990481257
jg18718.t1,48.6669339665023,0.384091070445539,0.460620168581721,0.351150861846198,0.496329736702392
jg2140.t1,5787.47663492294,0.384177803714128,0.111109732844654,0.000504983838029507,0.00220878357018956
jg12409.t1,17.9829156952058,0.384206837887882,1.09841134765518,0.163731505892586,0.281863905526486
jg7224.t1,1.52145641870186,0.38425164668109,1.11354730712992,0.182504372385232,0.305529158050282
jg3314.t1,1562.6863221711,0.384715952951979,0.146826515875425,0.00809287530754842,0.0243861074632269
jg21828.t1,5837.10612002849,0.384733714142191,0.16709688661516,0.019623764296985,0.0514813651595449
jg21103.t1,857.845782658754,0.384757373686453,0.223926194536929,0.0783053345736963,0.158998534821223
jg743.t1,833.729075469981,0.384797544990677,0.199093237839662,0.0490997259540782,0.109292027794229
jg31568.t1,1951.70690718495,0.384811531095254,0.176373979694124,0.0268189225763217,0.066783735537071
jg28160.t1,1002.63188497411,0.384856648360192,0.236127232963798,0.094363762395205,0.183672552338512
jg18247.t1,875.895051483373,0.384896198294188,0.212927256338738,0.0647559084656935,0.136803008277853
jg4493.t1,58.9109753832194,0.385187743842695,0.500352451098732,0.378819256079767,0.52367482329451
jg1055.t1,1.15446189340884,0.385237088296142,0.991882479099428,0.389721831879034,NA
jg27827.t1,96.3363575634601,0.385256746553302,0.582631817642869,0.424644535738631,0.568788470587036
jg16620.t1,2946.94352556684,0.385291814789339,0.157321729296149,0.0132005997435633,0.0368224505418691
jg10464.t1,359.489637998661,0.3853104452498,0.194557366695227,0.0436393514551036,0.0994033607154376
jg13360.t1,2459.55448809851,0.385312890033494,0.238587180687978,0.0969539541910876,0.187579269977648
jg1034.t1,15.4258141685286,0.385420171948012,0.63257143263234,0.443016793211888,0.586817663807969
jg2514.t1,1226.21339940523,0.385473258794113,0.183095668535035,0.0323197191612545,0.0777694091121135
jg3240.t1,9.49619132312008,0.385493505257368,0.822888759106062,0.462901325082003,0.604806105373054
jg7430.t1,6233.2131739402,0.385738413177983,0.0982240880779694,8.07914906157745e-05,0.000433431133466527
jg32478.t1,7432.46953022212,0.38577016543083,0.231315797675926,0.0870318054936877,0.172723768305457
jg19935.t1,11.1336224976436,0.385802153806095,0.631531229652773,0.442745162626309,0.586557503561653
jg21935.t1,3620.83748585389,0.385830244045649,0.261295467816989,0.126894082457545,0.231401271825006
jg19889.t1,9620.70743720516,0.385883213919091,0.225418949050233,0.0792808387373211,0.160501235574275
